"symbol","name","price"
"TAEE4F.SA","TAESA       PN      N2","14.31"
"TASA3F.SA","TAURUS ARMASON      N2","5.47"
"TASA4F.SA","TAURUS ARMASPN      N2","5.38"
"TBIL39.SA","GX T BILL   DRE","52.45"
"TCSA3F.SA","TECNISA     ON      NM","1.31"
"TD3511.SA","IT NOW TD35 F11","50.08"
"TD5011.SA","IT NOW TD50 F11","49.81"
"TD6011.SA","IT NOW TD60 F11","49.85"
"TECK11.SA","It Now Nyse Fang+ Fundo De Indice","96.48"
"TECN3F.SA","TECHNOS     ON      NM","8.33"
"TECX11.SA","B-Index Etf Connect China Amc Chinext Fundo De Indice Responsabilidade Limitada","157.60"
"TELB3F.SA","TELEBRAS    ON","14.50"
"TELB4F.SA","TELEBRAS    PN","9.03"
"TEND3F.SA","TENDA       ON      NM","31.69"
"TF473.SA","--","10.00"
"TF475.SA","--","6.00"
"TF483.SA","--","10.00"
"TF485.SA","--","10.00"
"TF493.SA","--","5.10"
"TF495.SA","--","10.00"
"TF503.SA","--","10.00"
"TF505.SA","--","10.00"
"TF513.SA","--","5.10"
"TF515.SA","--","10.00"
"TF519.SA","ATIVO TESTE ON SPA","10.00"
"TF523.SA","--","10.00"
"TF525.SA","--","10.00"
"TF533.SA","--","10.00"
"TF535.SA","--","10.00"
"TF543.SA","--","10.00"
"TF545.SA","--","10.00"
"TF553.SA","--","5.10"
"TF563.SA","--","10.00"
"TF565.SA","--","10.00"
"TF573.SA","--","10.00"
"TF575.SA","--","10.00"
"TF583.SA","--","10.00"
"TF585.SA","--","10.00"
"TF593.SA","--","10.00"
"TF603.SA","--","10.00"
"TF623.SA","--","10.00"
"TF655.SA","--","5.10"
"TF665.SA","--","10.00"
"TF675.SA","--","9.81"
"TF681.SA","ATIVO TESTE ON SPA","10.00"
"TF685.SA","--","10.00"
"TF693.SA","ATIVO TESTE ON","10.00"
"TF703.SA","ATIVO TESTE ON","10.00"
"TF713.SA","ATIVO TESTE ON","10.00"
"TF723.SA","ATIVO TESTE ON","10.00"
"TFCO4F.SA","TRACK FIELD PN      N2","16.46"
"TGMA3F.SA","TEGMA       ON      NM","30.01"
"TGMA3Q.SA","TEGMA       ON      NM","29.50"
"TIMS3F.SA","TIM         ON      NM","27.13"
"TIRB11.SA","BTG Pactual Teva Dividendos Ativos Reais Listados Fundo De Indice - Responsabilidade Limitada","14.39"
"TKNO3F.SA","TEKNO       ON","220.00"
"TKNO4F.SA","TEKNO       PN","220.00"
"TOKY3F.SA","GRUPO TOKY  ON      NM","0.40"
"TORD11.SA","Tordesilhas Ei Fundo De Investimento Imobiliario","1.59"
"TOTS3F.SA","TOTVS       ON      NM","35.18"
"TPIS3F.SA","TRIUNFO PARTON      NM","6.76"
"TRAD3F.SA","TC          ON      NM","2.24"
"TRIG11.SA","Etf Trigono Teva Acoes Micro Cap / Small Cap Fundo De Indice","49.95"
"TRIS3F.SA","TRISUL      ON      NM","5.90"
"TRUE11.SA","Fundo de Investimento Imobiliario True Multiestrategia - Responsibilidade Limitada","26.16"
"TRXF11Q.SA","FII TRX REALCI","96.44"
"TRXY11Q.SA","FII TRXY    CI","8.47"
"TTEN3F.SA","3TENTOS     ON      NM","15.60"
"TUPY3F.SA","TUPY        ON      NM","12.27"
"TXRX4F.SA","TEX RENAUX  PN","1.55"
"U2PS34.SA","Upstart Holdings, Inc.","7.29"
"UCAS3F.SA","UNICASA     ON      NM","1.57"
"UGPA3F.SA","ULTRAPAR    ON      NM","28.32"
"UGPA3Q.SA","ULTRAPAR    ON      NM","27.63"
"UNIP3F.SA","UNIPAR      ON","59.95"
"UNIP5F.SA","UNIPAR      PNA","60.00"
"UNIP6F.SA","UNIPAR      PNB","59.84"
"USAL11.SA","Trend Etf Crsp Us Large Cap Fiim Ie","14.78"
"USDB11.SA","Investo Bloomberg Us Bond Etf Fundo De Investimento De indice  Investimento No Exterior","100.38"
"USIM3F.SA","FLEXSHARES ESG & CLIMATE DEVELO","6.67"
"USIM5F.SA","USIMINAS    PNA     N1","6.75"
"USIM6F.SA","USIMINAS    PNB     N1","8.00"
"USTK11.SA","Investo ETF MSCI US Technology Fundo De Investimento De Indice – Investimento No Exterior","16.76"
"UTEC11.SA","Trend Etf Msci Us Technology Fundo De Investimento De Indice","22.17"
"UTLL11.SA","Investo B3 Utilidade Pública Fundo De Índice","129.97"
"V1RT34.SA","VERTIV HOLDSDRN ED","143.74"
"V1ST34.SA","VISTRA CORP DRN ED","56.23"
"V2RN34.SA","Varonis Systems, Inc.","18.85"
"V2TX34.SA","VTEX        DRN","20.35"
"VALE3F.SA","VALE        ON      NM","79.50"
"VAMO1.SA","VAMOS       DO    3,85","0.11"
"VAMO1F.SA","VAMOS       DO    3,85","0.10"
"VAMO3F.SA","VAMOS       ON  ES  NM","3.78"
"VBBR3F.SA","VIBRA       ON      NM","31.85"
"VBBR3Q.SA","VIBRA       ON      NM","30.80"
"VCRA11.SA","Vectis Datagro Crédito Agronegócio - Fi Nas Cadeias Produtivas Do Agronegócio Resp Limitada","63.61"
"VCTH11.SA","FII VCTH    CI","110.00"
"VGIA11.SA","Valora Cra Fundo De Investimento In Agroindustrial Production Chains - Fiagro-Imobiliário","9.74"
"VHFA11.SA","FIAGRO VHFA CI","10.30"
"VIGT11.SA","Vinci Energia Fundo De Investimento Em Participacao Em Infraestrutura","46.05"
"VINF11.SA","Vinland Infraestrutura FIIF Em DICI Em Cotas Renda Fixa Credito Privado Responsabilidade Limitada","93.53"
"VITT3F.SA","VITTIA      ON      NM","4.22"
"VIVA3F.SA","VIVARA S.A. ON      NM","27.72"
"VIVA3Q.SA","VIVARA S.A. ON      NM","24.75"
"VIVR13.SA","VIVER       DM    0,22","0.01"
"VIVR13F.SA","VIVER       DM    0,22","0.01"
"VIVR3F.SA","VIVER       ON      NM","0.40"
"VIVT3F.SA","TELEF BRASILON","41.35"
"VLID3F.SA","VALID       ON      NM","20.47"
"VSTE3F.SA","VESTE       ON      NM","3.56"
"VTRU3F.SA","VITRUEDUCA  ON      NM","14.46"
"VULC3F.SA","VULCABRAS   ON      NM","17.65"
"VVCR11.SA","V2 Recebíveis Imobiliários Fundo de Investimento Imobiliário","9.44"
"VVEO3F.SA","VIVEO       ON      NM","1.31"
"VWRA11.SA","Investo FTSE All-World Fundo De Indice","99.80"
"W2EX34.SA","WEX Inc.","52.30"
"WDCN3F.SA","WDC NETWORKSON      NM","2.52"
"WEB311.SA","Hashdex Smart Contract Platforms Fundo De Indice","15.92"
"WEGE3F.SA","WEG         ON      NM","48.14"
"WEJR11.SA","BTGP WEJR   F11","105.82"
"WEST3F.SA","WESTWING    ON      NM","7.80"
"WHRL3F.SA","WHIRLPOOL   ON","4.16"
"WHRL4F.SA","WHIRLPOOL   PN","4.50"
"WIZC3F.SA","WIZ CO      ON      NM","8.93"
"WLMM3F.SA","WLM IND COM ON","22.00"
"WLMM4F.SA","WLM IND COM PN","22.79"
"WRLD11.SA","Investo Ftse Global Equities Etf Fundo De Investimento De Indice Investimento Exterior","131.35"
"XB3011.SA","TREND NTNB30F11","50.19"
"XB3511.SA","TREND NTNB35F11","51.30"
"XB4511.SA","Trend Etf Idex B45 Classe De Indice - Responsabilidade Limitada","49.96"
"XB5011.SA","TREND NTNB50F11","51.30"
"XB6011.SA","TREND NTNB60F11","49.83"
"XBIT11.SA","TREND BTC   CI","36.03"
"XBOV11.SA","CAIXA ETF Ibovespa Fundo de Índice - Cotas Fund","180.69"
"XETH11.SA","TREND ETH   CI","30.41"
"XFIX11.SA","TREND ETF IFIX-L CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA","13.58"
"XINA11.SA","Trend Etf Msci China Fundo De Indice","7.66"
"XLPR11.SA","RB Capital Recebaveis Imobiliarios Fundo De Investimento Imobiliario FII","75.98"
"XPCA11.SA","Xp Credito Agricola - Fundo De Investimento Nas Cadeias Produtivas - Fiagro - Imobiliario","8.69"
"XPCI11.SA","Xp Credito Imobiliario ae Fundo De Investimento Imobiliario","83.60"
"XPID11.SA","XP FIC De Fundos Incentivados De Investimento Em Infraestrutura Renda Fixa","52.87"
"XPIE11.SA","XP Infra Fund II Fundo De Investimento Em Participacoes Infraestrutura","55.10"
"XRPH11.SA","Hashdex Nasdaq Xrp Fundo De Indice","11.48"
"YDUQ3F.SA","YDUQS PART  ON      NM","11.40"
"Z2DV34.SA","Ziff Davis, Inc.","15.38"
"Z2IT34.SA","ZoomInfo Technologies Inc.","3.75"
"Z2SC34.SA","Zscaler, Inc.","24.35"
